Date,n,Index,ALUA,BBAR,BMA,BYMA,CEPU,COME,CRES,CVH,EDN,GGAL,LOMA,MIRG,PAMP,SUPV,TECO2,TGNO4,TGSU2,TRAN,TXAR,VALO,YPFD
2013-03-15,4154,3489.0,1.86,8.4,10.12,0.0,0.09,0.22,5.49,0.0,0.95,3.64,0.0,34.11,1.32,0.0,18.45,0.7,2.1,0.56,1.72,0.75,122.98
2013-03-18,4155,3447.0,1.81,8.26,9.94,0.0,0.09,0.21,5.42,0.0,0.94,3.62,0.0,34.45,1.33,0.0,18.31,0.69,2.14,0.56,1.72,0.75,122.51
2013-03-19,4156,3419.0,1.78,8.05,9.79,0.0,0.09,0.21,5.42,0.0,0.94,3.61,0.0,34.0,1.31,0.0,18.42,0.75,2.1,0.55,1.72,0.75,120.97
2013-03-20,4157,3485.0,1.78,8.05,9.79,0.0,0.1,0.21,5.63,0.0,0.94,3.61,0.0,33.81,1.31,0.0,18.42,0.78,2.19,0.58,1.14,0.75,120.97
2013-03-21,4158,3490.0,1.85,8.4,9.97,0.0,0.1,0.21,5.7,0.0,0.97,3.64,0.0,33.68,1.33,0.0,18.53,0.77,2.19,0.58,1.23,0.75,125.38
2013-03-22,4159,3430.0,1.85,8.16,9.83,0.0,0.1,0.21,5.63,0.0,0.96,3.59,0.0,33.68,1.29,0.0,18.02,0.75,2.19,0.59,1.23,0.75,122.03
2013-03-25,4160,3405.0,1.82,8.12,9.65,0.0,0.1,0.22,5.63,0.0,0.96,3.53,0.0,33.17,1.28,0.0,17.87,0.78,2.19,0.57,1.21,0.75,118.68
2013-03-26,4161,3417.0,1.84,8.26,9.39,0.0,0.1,0.22,5.63,0.0,0.94,3.52,0.0,32.61,1.3,0.0,18.13,0.78,2.14,0.58,1.24,0.75,119.63
2013-03-27,4162,3381.0,1.83,8.26,9.18,0.0,0.1,0.21,5.49,0.0,0.93,3.49,0.0,33.01,1.27,0.0,17.84,0.77,2.13,0.57,1.23,0.75,118.2
2013-04-03,4163,3306.0,1.8,8.12,8.85,0.0,0.1,0.21,5.42,0.0,0.93,3.48,0.0,33.35,1.27,0.0,17.51,0.75,2.14,0.55,1.24,0.75,112.07
2013-04-04,4164,3297.0,1.78,8.02,8.85,0.0,0.1,0.21,5.5,0.0,0.92,3.48,0.0,35.29,1.29,0.0,17.65,0.76,2.22,0.56,1.25,0.75,111.02
2013-04-05,4165,3313.0,1.79,7.85,8.78,0.0,0.1,0.21,5.35,0.0,0.91,3.52,0.0,35.89,1.3,0.0,17.62,0.75,2.21,0.56,1.25,0.75,113.41
2013-04-08,4166,3379.0,1.77,8.19,9.28,0.0,0.1,0.22,5.63,0.0,0.91,3.68,0.0,36.91,1.32,0.0,18.38,0.74,2.14,0.56,1.27,0.75,111.5
2013-04-09,4167,3475.0,1.85,8.26,9.54,0.0,0.1,0.22,5.66,0.0,0.96,3.74,0.0,36.27,1.36,0.0,19.18,0.74,2.13,0.58,1.28,0.75,115.71
2013-04-10,4168,3463.0,1.85,8.26,9.54,0.0,0.1,0.22,5.74,0.0,0.96,3.74,0.0,36.91,1.36,0.0,19.18,0.74,2.13,0.57,1.28,0.75,115.71
2013-04-11,4169,3488.0,1.88,8.43,9.68,0.0,0.1,0.21,5.77,0.0,0.95,3.71,0.0,37.24,1.29,0.0,19.98,0.73,2.17,0.56,1.3,0.75,113.32
2013-04-12,4170,3464.0,1.85,8.26,9.54,0.0,0.1,0.21,5.74,0.0,0.93,3.66,0.0,37.21,1.28,0.0,19.76,0.72,2.17,0.56,1.3,0.75,114.75
2013-04-15,4171,3403.0,1.86,8.12,9.43,0.0,0.1,0.22,5.63,0.0,0.92,3.59,0.0,37.08,1.25,0.0,19.51,0.71,2.15,0.55,1.32,0.75,111.31
2013-04-16,4172,3473.0,1.86,8.26,9.76,0.0,0.1,0.22,5.77,0.0,0.91,3.69,0.0,37.08,1.26,0.0,19.98,0.69,2.15,0.56,1.34,0.75,112.94
2013-04-17,4173,3425.0,1.84,8.05,9.57,0.0,0.09,0.22,5.63,0.0,0.9,3.6,0.0,36.7,1.24,0.0,19.76,0.69,2.25,0.54,1.32,0.75,110.78
2013-04-18,4174,3414.0,1.83,8.09,9.57,0.0,0.09,0.22,5.63,0.0,0.89,3.59,0.0,36.49,1.21,0.0,19.65,0.72,2.27,0.54,1.34,0.75,109.35
2013-04-19,4175,3445.0,1.83,8.09,9.57,0.0,0.09,0.22,5.63,0.0,0.89,3.59,0.0,37.4,1.21,0.0,19.65,0.72,2.27,0.54,1.34,0.75,109.35
2013-04-22,4176,3530.0,1.83,8.09,9.57,0.0,0.09,0.22,5.59,0.0,0.89,3.59,0.0,38.05,1.21,0.0,19.65,0.7,2.26,0.53,1.34,0.75,109.35
2013-04-23,4177,3569.0,1.99,8.6,9.65,0.0,0.09,0.23,5.56,0.0,0.93,3.76,0.0,38.05,1.27,0.0,20.92,0.7,2.29,0.54,1.43,0.75,109.78
2013-04-24,4178,3603.0,2.05,8.6,10.01,0.0,0.09,0.23,5.52,0.0,0.93,3.79,0.0,37.56,1.26,0.0,20.52,0.71,2.35,0.54,1.46,0.75,109.59
2013-04-25,4179,3686.0,2.13,8.98,10.34,0.0,0.09,0.23,5.59,0.0,0.95,3.86,0.0,37.56,1.29,0.0,21.14,0.72,2.39,0.54,1.55,0.75,111.02
2013-04-26,4180,3734.0,2.13,8.98,10.34,0.0,0.09,0.23,5.59,0.0,0.95,3.86,0.0,37.56,1.29,0.0,21.14,0.72,2.39,0.54,1.55,0.75,111.02
2013-04-29,4181,3815.0,2.13,8.98,10.34,0.0,0.09,0.23,5.58,0.0,0.95,3.86,0.0,37.56,1.29,0.0,21.14,0.72,2.35,0.55,1.55,0.75,111.02
2013-04-30,4182,3846.0,2.25,9.39,10.55,0.0,0.09,0.25,5.59,0.0,0.93,3.93,0.0,38.69,1.27,0.0,21.79,0.73,2.42,0.55,1.69,0.75,115.81
2013-05-02,4183,3843.0,2.24,9.15,10.66,0.0,0.09,0.25,5.59,0.0,0.92,3.96,0.0,39.18,1.29,0.0,22.3,0.73,2.49,0.55,1.67,0.75,115.81
2013-05-03,4184,3888.0,2.34,9.22,10.73,0.0,0.09,0.25,5.63,0.0,0.94,3.96,0.0,39.46,1.3,0.0,21.94,0.73,2.57,0.56,1.71,0.75,119.63
2013-05-06,4185,3948.0,2.42,9.29,10.55,0.0,0.09,0.25,5.84,0.0,1.03,4.01,0.0,39.02,1.35,0.0,22.52,0.76,2.63,0.59,1.79,0.75,121.74
2013-05-07,4186,4067.0,2.41,9.5,10.77,0.0,0.09,0.25,5.84,0.0,1.12,4.11,0.0,38.86,1.48,0.0,22.48,0.79,2.67,0.64,1.81,0.75,130.16
2013-05-08,4187,4038.0,2.39,9.57,10.88,0.0,0.09,0.25,5.84,0.0,1.05,4.1,0.0,39.02,1.44,0.0,22.52,0.76,2.63,0.59,1.83,0.75,125.38
2013-05-09,4188,3863.0,2.39,9.57,10.88,0.0,0.09,0.25,5.56,0.0,1.05,4.1,0.0,39.89,1.44,0.0,22.52,0.78,2.63,0.58,1.83,0.75,125.38
2013-05-10,4189,3713.0,2.19,8.57,10.01,0.0,0.09,0.23,5.42,0.0,1.05,3.77,0.0,38.81,1.24,0.0,21.07,0.76,2.51,0.55,1.67,0.75,111.93
2013-05-13,4190,3582.0,2.06,8.26,9.65,0.0,0.09,0.22,5.31,0.0,0.93,3.71,0.0,37.24,1.26,0.0,20.01,0.72,2.37,0.54,1.58,0.75,109.92
2013-05-14,4191,3510.0,2.07,8.22,9.32,0.0,0.08,0.22,5.24,0.0,0.98,3.67,0.0,37.45,1.24,0.0,19.69,0.73,2.43,0.55,1.59,0.75,101.45
2013-05-15,4192,3721.0,2.19,8.81,9.9,0.0,0.08,0.23,5.21,0.0,1.04,3.86,0.0,38.75,1.27,0.0,20.92,0.76,2.47,0.58,1.63,0.75,113.89
2013-05-16,4193,3707.0,2.19,8.81,9.9,0.0,0.08,0.23,5.42,0.0,1.04,3.86,0.0,38.26,1.27,0.0,20.92,0.76,2.59,0.56,1.63,0.75,113.89
2013-05-17,4194,3695.0,2.13,8.67,9.79,0.0,0.08,0.22,5.28,0.0,0.99,3.81,0.0,37.78,1.21,0.0,20.7,0.73,2.71,0.56,1.61,0.75,119.16
2013-05-20,4195,3675.0,2.14,8.64,9.9,0.0,0.07,0.21,5.2,0.0,0.95,3.78,0.0,37.78,1.18,0.0,20.89,0.7,2.56,0.55,1.61,0.75,116.72
2013-05-21,4196,3638.0,2.13,8.43,9.79,0.0,0.07,0.21,5.11,0.0,0.93,3.77,0.0,36.97,1.16,0.0,20.34,0.67,2.52,0.54,1.58,0.75,119.35
2013-05-22,4197,3548.0,2.13,8.43,9.79,0.0,0.07,0.21,4.96,0.0,0.93,3.77,0.0,35.35,1.16,0.0,20.34,0.65,2.44,0.52,1.58,0.75,119.35
2013-05-23,4198,3558.0,2.1,7.91,9.28,0.0,0.07,0.21,4.96,0.0,0.98,3.71,0.0,35.83,1.18,0.0,19.61,0.68,2.47,0.55,1.52,0.75,116.76
2013-05-24,4199,3510.0,2.09,7.74,9.18,0.0,0.07,0.21,4.93,0.0,0.97,3.7,0.0,35.67,1.14,0.0,19.32,0.66,2.45,0.53,1.5,0.75,113.89
2013-05-27,4200,3531.0,2.11,7.91,9.43,0.0,0.07,0.21,4.89,0.0,0.96,3.72,0.0,35.31,1.16,0.0,19.98,0.66,2.35,0.53,1.53,0.75,109.78
2013-05-28,4201,3422.0,2.08,7.64,8.99,0.0,0.07,0.2,4.79,0.0,0.92,3.61,0.0,34.71,1.11,0.0,18.96,0.65,2.35,0.53,1.5,0.75,109.11
2013-05-29,4202,3474.0,2.08,7.64,8.99,0.0,0.07,0.2,4.75,0.0,0.92,3.61,0.0,34.7,1.11,0.0,18.96,0.65,2.36,0.54,1.5,0.75,109.11
2013-05-30,4203,3515.0,2.08,7.64,8.99,0.0,0.07,0.2,4.79,0.0,0.92,3.61,0.0,34.86,1.11,0.0,18.96,0.66,2.36,0.55,1.5,0.75,109.11
2013-05-31,4204,3489.0,2.16,8.02,9.18,0.0,0.07,0.21,4.89,0.0,0.96,3.6,0.0,34.6,1.15,0.0,18.89,0.65,2.32,0.55,1.56,0.75,116.76
2013-06-03,4205,3486.0,2.12,7.91,9.18,0.0,0.07,0.21,4.89,0.0,0.96,3.59,0.0,34.19,1.15,0.0,19.0,0.67,2.33,0.55,1.55,0.75,116.76
2013-06-04,4206,3443.0,2.03,7.88,9.18,0.0,0.07,0.21,4.88,0.0,0.94,3.57,0.0,35.67,1.13,0.0,19.11,0.65,2.29,0.55,1.52,0.75,115.33
2013-06-05,4207,3423.0,2.03,7.88,9.18,0.0,0.07,0.21,4.71,0.0,0.94,3.57,0.0,35.96,1.13,0.0,19.11,0.65,2.39,0.53,1.52,0.75,115.33
2013-06-06,4208,3451.0,2.03,7.88,9.18,0.0,0.07,0.21,4.71,0.0,0.94,3.57,0.0,35.96,1.13,0.0,19.11,0.65,2.39,0.53,1.52,0.75,115.33
2013-06-07,4209,3450.0,2.05,7.71,9.28,0.0,0.07,0.2,4.71,0.0,0.92,3.62,0.0,37.45,1.11,0.0,19.32,0.64,2.39,0.53,1.49,0.75,120.4
2013-06-10,4210,3414.0,2.05,7.71,9.28,0.0,0.07,0.2,4.57,0.0,0.92,3.62,0.0,36.93,1.11,0.0,19.32,0.61,2.39,0.52,1.49,0.75,120.4
2013-06-11,4211,3343.0,1.99,7.74,9.36,0.0,0.07,0.2,4.47,0.0,0.89,3.5,0.0,36.35,1.05,0.0,18.96,0.59,2.27,0.5,1.4,0.75,116.29
2013-06-12,4212,3237.0,1.99,7.74,9.36,0.0,0.07,0.2,4.36,0.0,0.89,3.5,0.0,34.96,1.05,0.0,18.96,0.58,2.29,0.48,1.4,0.75,116.29
2013-06-13,4213,3244.0,1.99,7.74,9.36,0.0,0.07,0.2,4.36,0.0,0.89,3.5,0.0,35.35,1.05,0.0,18.96,0.57,2.29,0.48,1.4,0.75,116.29
2013-06-14,4214,3200.0,1.94,7.36,8.78,0.0,0.07,0.18,4.36,0.0,0.87,3.38,0.0,35.02,1.0,0.0,17.44,0.57,2.23,0.49,1.33,0.75,113.89
2013-06-17,4215,3100.0,1.9,7.09,8.63,0.0,0.07,0.17,4.29,0.0,0.81,3.19,0.0,34.05,0.98,0.0,16.89,0.57,2.31,0.47,1.28,0.75,111.98
2013-06-18,4216,3048.0,1.83,7.12,8.49,0.0,0.07,0.16,4.36,0.0,0.82,3.16,0.0,33.24,0.96,0.0,16.35,0.57,2.31,0.45,1.25,0.75,110.54
2013-06-19,4217,3071.0,1.8,7.12,8.49,0.0,0.06,0.16,4.47,0.0,0.82,3.18,0.0,34.05,0.96,0.0,16.71,0.59,2.27,0.45,1.28,0.75,111.02
2013-06-24,4218,3021.0,1.8,7.02,8.23,0.0,0.06,0.16,4.05,0.0,0.85,3.12,0.0,33.56,0.99,0.0,16.56,0.57,2.27,0.45,1.27,0.75,111.26
2013-06-25,4219,3013.0,1.8,6.88,8.12,0.0,0.06,0.17,4.22,0.0,0.83,3.08,0.0,33.4,1.01,0.0,16.96,0.56,2.23,0.45,1.26,0.75,109.59
2013-06-26,4220,2967.0,1.76,6.77,7.94,0.0,0.06,0.16,4.22,0.0,0.81,3.04,0.0,32.75,0.98,0.0,16.56,0.52,2.23,0.45,1.25,0.75,110.26
2013-06-27,4221,2941.0,1.72,6.68,8.05,0.0,0.06,0.16,4.05,0.0,0.78,2.99,0.0,32.23,1.0,0.0,17.18,0.53,2.15,0.43,1.25,0.75,106.71
2013-06-28,4222,2976.0,1.79,6.64,7.98,0.0,0.06,0.17,4.05,0.0,0.77,3.04,0.0,34.34,1.0,0.0,17.0,0.55,2.07,0.45,1.28,0.75,109.59
2013-07-01,4223,3020.0,1.84,6.81,8.01,0.0,0.06,0.18,4.08,0.0,0.8,3.21,0.0,35.67,1.04,0.0,17.22,0.55,2.15,0.48,1.32,0.75,110.06
2013-07-02,4224,2994.0,1.82,6.74,7.91,0.0,0.06,0.17,4.01,0.0,0.77,3.13,0.0,34.44,0.99,0.0,16.56,0.53,2.15,0.47,1.3,0.75,110.35
2013-07-03,4225,3023.0,1.82,6.81,8.12,0.0,0.06,0.17,4.01,0.0,0.77,3.24,0.0,34.86,0.99,0.0,16.56,0.55,2.13,0.48,1.32,0.75,111.98
2013-07-04,4226,3096.0,1.88,6.88,8.34,0.0,0.06,0.17,4.01,0.0,0.8,3.3,0.0,35.02,1.01,0.0,17.0,0.57,2.05,0.5,1.35,0.75,116.29
2013-07-05,4227,3064.0,1.84,6.95,8.52,0.0,0.06,0.17,4.01,0.0,0.8,3.29,0.0,34.96,1.0,0.0,16.56,0.57,2.19,0.52,1.36,0.75,112.94
2013-07-08,4228,3128.0,1.85,7.16,8.56,0.0,0.06,0.17,4.01,0.0,0.79,3.33,0.0,35.02,1.04,0.0,16.96,0.58,2.25,0.52,1.4,0.75,115.81
2013-07-10,4229,3127.0,1.84,7.36,8.38,0.0,0.06,0.17,4.22,0.0,0.77,3.34,0.0,34.86,1.05,0.0,16.67,0.57,2.27,0.51,1.43,0.75,116.29
2013-07-11,4230,3232.0,1.95,7.43,8.63,0.0,0.06,0.18,4.54,0.0,0.79,3.37,0.0,34.86,1.11,0.0,17.44,0.58,2.27,0.53,1.48,0.75,118.49
2013-07-12,4231,3226.0,1.94,7.5,8.63,0.0,0.06,0.18,4.54,0.0,0.78,3.29,0.0,33.72,1.1,0.0,17.73,0.58,2.39,0.52,1.46,0.75,120.59
2013-07-15,4232,3349.0,1.99,7.81,9.07,0.0,0.07,0.18,4.57,0.0,0.79,3.37,0.0,33.53,1.11,0.0,18.85,0.58,2.35,0.52,1.53,0.75,127.1
2013-07-16,4233,3394.0,1.98,7.78,9.03,0.0,0.07,0.18,4.57,0.0,0.81,3.42,0.0,34.34,1.13,0.0,19.25,0.58,2.35,0.52,1.52,0.75,131.6
2013-07-17,4234,3476.0,2.04,7.81,9.36,0.0,0.07,0.17,4.71,0.0,0.79,3.42,0.0,34.7,1.1,0.0,19.58,0.59,2.33,0.52,1.51,0.75,140.02
2013-07-18,4235,3377.0,1.97,7.71,9.07,0.0,0.07,0.17,4.54,0.0,0.76,3.37,0.0,34.21,1.05,0.0,19.32,0.59,2.33,0.5,1.44,0.75,133.51
2013-07-19,4236,3410.0,2.01,7.57,9.07,0.0,0.07,0.17,4.55,0.0,0.78,3.36,0.0,33.53,1.08,0.0,19.47,0.6,2.39,0.51,1.46,0.75,136.86
2013-07-22,4237,3451.0,2.03,7.57,9.21,0.0,0.07,0.17,4.64,0.0,0.78,3.42,0.0,33.79,1.07,0.0,19.8,0.6,2.39,0.52,1.5,0.75,135.62
2013-07-23,4238,3462.0,2.01,7.91,9.25,0.0,0.07,0.16,4.64,0.0,0.77,3.51,0.0,35.96,1.07,0.0,19.76,0.61,2.41,0.52,1.5,0.75,135.62
2013-07-24,4239,3464.0,1.99,7.98,9.5,0.0,0.07,0.17,4.68,0.0,0.78,3.58,0.0,37.62,1.09,0.0,19.69,0.6,2.42,0.51,1.48,0.75,135.43
2013-07-25,4240,3426.0,1.94,7.91,9.28,0.0,0.07,0.17,4.68,0.0,0.77,3.52,0.0,36.95,1.08,0.0,19.76,0.59,2.43,0.51,1.42,0.75,131.12
2013-07-26,4241,3423.0,1.94,7.85,9.21,0.0,0.08,0.17,4.54,0.0,0.79,3.52,0.0,36.61,1.1,0.0,19.83,0.6,2.41,0.53,1.46,0.75,127.87
2013-07-29,4242,3384.0,1.94,7.71,9.14,0.0,0.07,0.17,4.47,0.0,0.77,3.49,0.0,36.64,1.06,0.0,19.61,0.6,2.47,0.52,1.5,0.75,125.95
2013-07-30,4243,3337.0,1.91,7.47,9.07,0.0,0.07,0.17,4.5,0.0,0.75,3.44,0.0,36.87,1.03,0.0,19.51,0.58,2.47,0.51,1.5,0.75,122.51
2013-07-31,4244,3358.0,1.86,7.5,9.07,0.0,0.07,0.17,4.33,0.0,0.79,3.38,0.0,36.32,1.08,0.0,19.51,0.59,2.44,0.54,1.48,0.75,129.21
2013-08-01,4245,3432.0,1.88,7.91,9.43,0.0,0.08,0.17,4.43,0.0,0.8,3.54,0.0,36.48,1.08,0.0,19.61,0.59,2.44,0.53,1.5,0.75,132.08
2013-08-02,4246,3459.0,1.93,8.02,9.43,0.0,0.08,0.17,4.45,0.0,0.83,3.51,0.0,37.47,1.09,0.0,20.34,0.59,2.48,0.56,1.46,0.75,133.51
2013-08-05,4247,3453.0,1.91,7.95,9.65,0.0,0.08,0.17,4.57,0.0,0.86,3.5,0.0,38.1,1.09,0.0,20.38,0.59,2.5,0.56,1.44,0.75,134.9
2013-08-06,4248,3469.0,1.91,7.91,9.72,0.0,0.08,0.17,4.64,0.0,0.86,3.5,0.0,37.83,1.09,0.0,21.0,0.59,2.52,0.55,1.48,0.75,133.99
2013-08-07,4249,3546.0,1.97,8.19,10.01,0.0,0.08,0.17,4.79,0.0,0.86,3.66,0.0,38.26,1.1,0.0,22.01,0.57,2.55,0.55,1.55,0.75,132.32
2013-08-08,4250,3582.0,1.97,8.09,10.08,0.0,0.08,0.17,4.86,0.0,0.85,3.67,0.0,38.88,1.07,0.0,22.01,0.57,2.56,0.54,1.55,0.75,134.95
2013-08-09,4251,3615.0,2.07,8.26,10.59,0.0,0.08,0.17,5.03,0.0,0.86,3.69,0.0,38.39,1.09,0.0,21.87,0.58,2.56,0.54,1.6,0.75,133.99
2013-08-12,4252,3669.0,2.11,8.4,10.59,0.0,0.08,0.17,5.03,0.0,0.88,3.83,0.0,38.04,1.15,0.0,22.41,0.59,2.58,0.55,1.62,0.75,135.52
2013-08-13,4253,3764.0,2.12,9.02,11.13,0.0,0.08,0.18,5.14,0.0,0.88,4.06,0.0,38.59,1.18,0.0,24.05,0.59,2.55,0.55,1.62,0.75,136.38
2013-08-14,4254,3883.0,2.14,9.84,11.82,0.0,0.08,0.18,5.21,0.0,0.91,4.4,0.0,38.43,1.28,0.0,24.85,0.61,2.55,0.57,1.68,0.75,137.34
2013-08-15,4255,3865.0,2.07,9.57,11.68,0.0,0.08,0.17,5.24,0.0,0.89,4.41,0.0,37.29,1.25,0.0,24.55,0.61,2.59,0.58,1.62,0.75,138.78
2013-08-16,4256,3815.0,2.04,9.33,11.6,0.0,0.08,0.17,5.07,0.0,0.87,4.3,0.0,36.93,1.22,0.0,24.63,0.59,2.57,0.56,1.58,0.75,137.82
2013-08-20,4257,3851.0,2.06,9.67,12.11,0.0,0.08,0.17,5.03,0.0,0.89,4.5,0.0,36.79,1.23,0.0,24.16,0.62,2.53,0.55,1.63,0.75,136.86
2013-08-21,4258,3852.0,2.09,9.91,12.55,0.0,0.08,0.16,5.03,0.0,0.88,4.53,0.0,36.64,1.21,0.0,24.16,0.62,2.56,0.55,1.69,0.75,134.37
2013-08-22,4259,3944.0,2.17,10.22,12.55,0.0,0.08,0.16,5.03,0.0,0.88,4.62,0.0,38.01,1.23,0.0,24.26,0.62,2.58,0.54,1.75,0.75,140.4
2013-08-23,4260,3903.0,2.17,10.19,12.33,0.0,0.08,0.17,5.07,0.0,0.89,4.47,0.0,37.7,1.27,0.0,23.9,0.64,2.57,0.56,1.68,0.75,137.64
2013-08-26,4261,3897.0,2.14,10.05,12.04,0.0,0.08,0.17,4.98,0.0,0.95,4.37,0.0,37.94,1.32,0.0,23.68,0.65,2.63,0.57,1.72,0.75,139.76
2013-08-27,4262,3848.0,2.07,9.64,11.6,0.0,0.08,0.17,4.98,0.0,0.94,4.33,0.0,36.48,1.28,0.0,23.68,0.64,2.61,0.56,1.67,0.75,140.53
2013-08-28,4263,3925.0,2.1,9.74,12.08,0.0,0.08,0.17,5.12,0.0,0.97,4.45,0.0,37.62,1.3,0.0,23.83,0.67,2.68,0.57,1.71,0.75,142.69
2013-08-29,4264,3922.0,2.06,9.67,11.86,0.0,0.08,0.18,5.12,0.0,0.96,4.47,0.0,37.19,1.32,0.0,24.26,0.67,2.69,0.56,1.72,0.75,143.42
2013-08-30,4265,3936.0,2.13,9.77,11.86,0.0,0.08,0.18,5.07,0.0,0.94,4.51,0.0,38.26,1.32,0.0,24.12,0.67,2.67,0.55,1.78,0.75,143.42
2013-09-02,4266,3975.0,2.2,9.84,11.9,0.0,0.08,0.18,5.0,0.0,0.95,4.48,0.0,38.59,1.37,0.0,24.55,0.69,2.7,0.56,1.83,0.75,142.45
2013-09-03,4267,4056.0,2.23,9.98,12.19,0.0,0.08,0.19,5.0,0.0,0.96,4.64,0.0,39.04,1.38,0.0,24.77,0.68,2.7,0.57,1.82,0.75,148.23
2013-09-04,4268,4095.0,2.22,9.98,12.33,0.0,0.08,0.19,5.03,0.0,0.96,4.66,0.0,39.56,1.36,0.0,24.85,0.68,2.71,0.56,1.84,0.75,152.32
2013-09-05,4269,4176.0,2.19,10.43,12.8,0.0,0.08,0.19,5.0,0.0,1.01,4.87,0.0,38.91,1.38,0.0,25.28,0.7,2.69,0.59,1.82,0.75,152.75
2013-09-06,4270,4182.0,2.19,10.46,12.91,0.0,0.08,0.19,5.0,0.0,1.05,4.99,0.0,38.91,1.38,0.0,24.7,0.7,2.67,0.6,1.78,0.75,153.33
2013-09-09,4271,4368.0,2.23,11.49,13.49,0.0,0.08,0.19,5.0,0.0,1.15,5.44,0.0,38.9,1.42,0.0,25.5,0.74,2.73,0.63,1.86,0.75,157.76
2013-09-10,4272,4502.0,2.29,12.46,14.22,0.0,0.08,0.2,5.35,0.0,1.17,5.71,0.0,40.53,1.5,0.0,26.33,0.73,2.82,0.63,1.89,0.75,160.36
2013-09-11,4273,4517.0,2.27,12.59,13.78,0.0,0.08,0.2,5.21,0.0,1.16,5.77,0.0,43.36,1.5,0.0,26.88,0.75,2.81,0.62,1.88,0.75,160.74
2013-09-12,4274,4395.0,2.17,12.01,13.49,0.0,0.08,0.19,5.16,0.0,1.17,5.6,0.0,41.83,1.46,0.0,25.06,0.71,2.82,0.6,1.79,0.75,159.78
2013-09-13,4275,4495.0,2.17,12.56,13.78,0.0,0.08,0.2,5.35,0.0,1.16,5.76,0.0,43.71,1.47,0.0,26.3,0.72,2.87,0.61,1.84,0.75,159.78
2013-09-16,4276,4648.0,2.22,13.42,14.36,0.0,0.08,0.19,5.59,0.0,1.31,6.01,0.0,45.14,1.66,0.0,26.63,0.76,2.95,0.69,1.87,0.75,162.67
2013-09-17,4277,4632.0,2.21,12.94,14.0,0.0,0.08,0.19,5.56,0.0,1.33,5.88,0.0,44.26,1.74,0.0,26.66,0.76,3.05,0.7,1.83,0.75,165.84
2013-09-18,4278,4732.0,2.23,13.39,14.14,0.0,0.08,0.19,5.74,0.0,1.4,6.12,0.0,44.43,1.73,0.0,26.52,0.77,3.07,0.71,1.87,0.75,168.44
2013-09-19,4279,4769.0,2.24,13.59,14.22,0.0,0.08,0.19,5.66,0.0,1.43,6.2,0.0,44.75,1.78,0.0,25.86,0.76,3.11,0.73,1.87,0.75,170.61
2013-09-20,4280,4755.0,2.33,13.21,13.93,0.0,0.08,0.19,5.74,0.0,1.45,6.21,0.0,43.94,1.78,0.0,25.79,0.77,3.15,0.77,1.89,0.75,174.79
2013-09-23,4281,4893.0,2.38,13.59,14.91,0.0,0.08,0.19,5.84,0.0,1.66,6.54,0.0,44.26,1.87,0.0,25.43,0.84,3.35,0.88,1.89,0.75,184.8
2013-09-24,4282,4816.0,2.34,13.21,14.47,0.0,0.08,0.19,5.7,0.0,1.63,6.5,0.0,44.91,1.85,0.0,25.28,0.83,3.33,0.88,1.85,0.75,177.1
2013-09-25,4283,4799.0,2.34,13.21,14.47,0.0,0.12,0.19,5.7,0.0,1.63,6.5,0.0,44.51,1.85,0.0,25.28,0.81,3.35,0.84,1.85,0.75,177.1
2013-09-26,4284,4839.0,2.28,13.83,14.91,0.0,0.12,0.21,5.7,0.0,1.54,6.63,0.0,44.39,1.77,0.0,23.83,0.81,3.23,0.8,1.89,0.75,182.4
2013-09-27,4285,4730.0,2.28,13.42,14.87,0.0,0.12,0.21,5.7,0.0,1.54,6.5,0.0,43.29,1.75,0.0,23.86,0.81,3.11,0.78,1.81,0.75,175.66
2013-09-30,4286,4784.0,2.23,13.56,15.2,0.0,0.12,0.21,5.56,0.0,1.82,6.47,0.0,41.9,1.88,0.0,23.97,0.84,3.03,0.84,1.78,0.75,173.49
2013-10-01,4287,4907.0,2.31,14.11,15.7,0.0,0.12,0.22,5.59,0.0,1.94,6.58,0.0,42.61,2.01,0.0,24.05,0.86,3.19,0.92,1.89,0.75,175.66
2013-10-02,4288,4870.0,2.31,14.11,15.7,0.0,0.12,0.22,5.63,0.0,1.94,6.58,0.0,43.6,2.01,0.0,24.05,0.87,3.19,0.9,1.89,0.75,175.66
2013-10-03,4289,4867.0,2.37,13.46,15.92,0.0,0.12,0.22,5.62,0.0,1.86,6.44,0.0,43.27,1.93,0.0,23.47,0.86,3.15,0.89,1.88,0.75,176.96
2013-10-04,4290,4856.0,2.43,13.35,15.41,0.0,0.12,0.21,5.74,0.0,1.86,6.31,0.0,43.68,1.84,0.0,23.03,0.85,3.11,0.87,1.89,0.75,189.62
2013-10-07,4291,4924.0,2.43,13.35,15.41,0.0,0.12,0.21,5.74,0.0,1.86,6.31,0.0,43.68,1.84,0.0,23.03,0.85,3.11,0.87,1.89,0.75,189.62
2013-10-08,4292,4926.0,2.36,14.25,15.59,0.0,0.12,0.21,5.63,0.0,2.04,6.54,0.0,43.78,2.07,0.0,23.76,1.0,3.19,0.92,1.88,0.75,185.77
2013-10-09,4293,4946.0,2.37,15.0,15.59,0.0,0.12,0.22,5.77,0.0,2.18,6.74,0.0,43.91,2.12,0.0,23.25,1.06,3.22,0.95,1.87,0.75,184.32
